 depth   	pore    	k	    vsh	vca     rc 	sw     swi	
 1358.875	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1359.000	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1359.125	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1359.250	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1359.375	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1359.500	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1359.625	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1359.750	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1359.875	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1360.000	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1360.125	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1360.250	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1360.375	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1360.500	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1360.625	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1360.750	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1360.875	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1361.000	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1361.125	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1361.250	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1361.375	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1361.500	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1361.625	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1361.750	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1361.875	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1362.000	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1362.125	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1362.250	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1362.375	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1362.500	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1362.625	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1362.750	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1362.875	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1363.000	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1363.125	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1363.250	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1363.375	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1363.500	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1363.625	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1363.750	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1363.875	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1364.000	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1364.125	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1364.250	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1364.375	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1364.500	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1364.625	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1364.750	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1364.875	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1365.000	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1365.125	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1365.250	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1365.375	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1365.500	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1365.625	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1365.750	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1365.875	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1366.000	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1366.125	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1366.250	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1366.375	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1366.500	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
 1366.625	    1.00	     .01	   35.00	     .00	     .01	  100.00	  100.00	
