1351	1770.0474	27.3091	2.1232
1351.5	1770.7712	29.1724	2.1123
1352	1771.4951	25.7947	2.1311
1352.5	1772.2187	28.4987	2.1116
1353	1772.9413	28.3737	2.2767
1353.5	1773.6637	31.2384	2.2867
1354	1774.3853	32.1927	2.3223
1354.5	1775.107	29.173	2.349
1355	1775.8279	30.622	2.3128
1355.5	1776.5491	35.3932	2.302
1356	1777.269	32.4381	2.2867
1356.5	1777.9902	34.9477	2.2874
1357	1778.7116	33.9196	2.2445
1357.5	1779.434	36.6971	2.2894
1358	1780.1569	36.9524	2.2857
1358.5	1780.8802	34.4579	2.2968
1359	1781.6041	36.1593	2.2628
1359.5	1782.3294	34.757	2.3001
1360	1783.0547	31.6588	2.325
1360.5	1783.7799	29.5719	2.3632
1361	1784.5067	26.1708	2.3501
1361.5	1785.2334	21.7228	2.3111
1362	1785.9616	24.676	2.2364
1362.5	1786.6898	24.9788	2.1926
1363	1787.4191	24.7511	2.2135
1363.5	1788.1485	25.1052	2.2085
1364	1788.8788	26.5642	2.2478
1364.5	1789.6099	32.9064	2.3579
1365	1790.3412	32.83	2.3215
1365.5	1791.0735	31.3205	2.309
1366	1791.8059	32.9546	2.313
1366.5	1792.5397	34.3626	2.3093
1367	1793.2735	31.5346	2.3466
1367.5	1794.0088	24.9981	2.3486
1368	1794.7441	22.9998	2.3138
1368.5	1795.4794	25.088	2.2595
1369	1796.2164	26.2662	2.2015
1369.5	1796.9544	29.4869	2.2577
1370	1797.6926	34.0056	2.3
1370.5	1798.4307	36.2665	2.2658
1371	1799.1702	34.5748	2.3161
1371.5	1799.9098	28.6463	2.3049
1372	1800.6509	23.9801	2.3127
1372.5	1801.392	24.5361	2.141
1373	1802.1345	24.3549	2.1116
1373.5	1802.8771	25.0086	2.0919
1374	1803.6196	26.3739	2.108
1374.5	1804.3637	26.9035	2.0961
1375	1805.1092	26.7398	2.0615
1375.5	1805.8548	28.8346	2.0754
1376	1806.5991	27.8167	2.052
1376.5	1807.3458	28.0123	2.1923
1377	1808.0914	27.7812	2.1937
1377.5	1808.8369	26.4404	2.2344
1378	1809.5824	37.3019	2.2519
1378.5	1810.328	34.7288	2.282
1379	1811.0735	31.9668	2.288
1379.5	1811.819	29.6357	2.3153
1380	1812.5646	29.114	2.3142
1380.5	1813.3114	28.4449	2.3094
1381	1814.0571	26.6583	2.2934
1381.5	1814.8027	24.8773	2.3382
1382	1815.5482	27.4611	2.2794
1382.5	1816.2949	27.5956	2.1644
1383	1817.0408	26.8338	2.1309
1383.5	1817.7863	26.6934	2.1421
1384	1818.5328	28.3939	2.2939
1384.5	1819.2789	26.7357	2.2316
1385	1820.0253	24.9082	2.2789
1385.5	1820.7714	24.2061	2.3816
1386	1821.517	24.4561	2.194
1386.5	1822.264	27.292	2.1275
1387	1823.0095	27.511	2.0877
1387.5	1823.7565	27.655	2.084
1388	1824.5027	29.6329	2.2395
1388.5	1825.2491	26.5467	2.3888
1389	1825.9952	30.6012	2.3164
1389.5	1826.7417	28.539	2.3143
1390	1827.4887	29.4544	2.2888
1390.5	1828.2346	29.6573	2.3153
1391	1828.9813	30.906	2.3317
1391.5	1829.7283	26.935	2.3269
1392	1830.4741	28.7	2.2866
1392.5	1831.2211	29.1903	2.3292
1393	1831.9679	30.9023	2.313
1393.5	1832.7149	27.6754	2.3675
1394	1833.4619	28.0032	2.3564
1394.5	1834.2075	29.1504	2.3767
1395	1834.9545	30.0835	2.3472
1395.5	1835.7	26.297	2.381
1396	1836.4455	25.4099	2.3218
1396.5	1837.1896	24.1687	2.3126
1397	1837.9321	24.553	2.2806
1397.5	1838.6747	25.3108	2.3176
1398	1839.4173	28.4402	2.3021
1398.5	1840.1574	26.2673	2.269
1399	1840.8979	26.9297	2.1664
1399.5	1841.6375	27.8295	2.1605
1400	1842.3765	33.0326	2.2898
1400.5	1843.1137	28.2909	2.3241
1401	1843.8515	27.2812	2.2667
1401.5	1844.5882	26.4522	2.2615
1402	1845.3235	26.2334	2.194
1402.5	1846.0588	28.8054	2.3604
1403	1846.7926	32.7977	2.3418
1403.5	1847.5265	30.5901	2.3566
1404	1848.2588	27.9189	2.332
1404.5	1848.9912	26.224	2.2861
1405	1849.7221	24.3135	2.1917
1405.5	1850.4529	26.0482	2.151
1406	1851.1826	27.4285	2.1518
1406.5	1851.9122	25.2825	2.1559
1407	1852.6404	26.0845	2.135
1407.5	1853.3686	26.8414	2.1457
1408	1854.0953	27.475	2.1128
1408.5	1854.8221	28.2868	2.1072
1409	1855.5474	27.9235	2.2024
1409.5	1856.2727	33.8978	2.2569
1410	1856.9965	33.7972	2.2576
1410.5	1857.7203	29.9693	2.3167
1411	1858.4428	26.9012	2.2789
1411.5	1859.1655	27.7263	2.2339
1412	1859.8868	26.866	2.2349
1412.5	1860.608	28.8681	2.2355
1413	1861.3279	29.0791	2.1306
1413.5	1862.0477	27.4873	2.0994
1414	1862.7661	27.2962	2.0681
1414.5	1863.4845	29.3118	2.1899
1415	1864.2029	32.9762	2.297
1415.5	1864.9213	31.9742	2.3325
1416	1865.6411	35.8912	2.3296
1416.5	1866.3595	31.4524	2.2992
1417	1867.0793	28.3283	2.3072
1417.5	1867.7991	32.638	2.3104
1418	1868.519	34.8831	2.2728
1418.5	1869.2388	31.8579	2.325
1419	1869.9587	32.6211	2.2919
1419.5	1870.6799	31.1704	2.3074
1420	1871.4006	25.88	2.3668
1420.5	1872.1215	24.7167	2.348
1421	1872.8424	29.9742	2.3208
1421.5	1873.5648	31.2957	2.3265
1422	1874.2862	32.1314	2.3186
1422.5	1875.0081	28.0499	2.3371
1423	1875.7302	28.7534	2.2858
1423.5	1876.4529	33.7195	2.278
1424	1877.1753	26.4201	2.3168
1424.5	1877.8983	27.1783	2.3432
1425	1878.6215	26.8437	2.334
1425.5	1879.3451	27.3742	2.3516
1426	1880.0678	27.7123	2.3241
1426.5	1880.792	29.7298	2.3344
1427	1881.5161	27.0767	2.3046
1427.5	1882.2407	30.3366	2.2883
1428	1882.9645	28.3385	2.2477
1428.5	1883.6898	26.6764	2.1227
1429	1884.4151	29.8734	2.1762
1429.5	1885.1404	31.9304	2.2825
1430	1885.8657	28.2532	2.2721
1430.5	1886.591	25.6757	2.1787
1431	1887.3177	25.7666	2.1363
1431.5	1888.0445	28.063	2.1151
1432	1888.7698	26.7896	2.1397
1432.5	1889.4965	27.2578	2.0826
1433	1890.2233	26.7602	2.1175
1433.5	1890.9515	25.4134	2.1441
1434	1891.6782	25.3855	2.2837
1434.5	1892.4064	28.6588	2.2834
1435	1893.1331	31.9998	2.2889
1435.5	1893.8613	30.6752	2.2989
1436	1894.5882	30.2028	2.3298
1436.5	1895.3163	32.198	2.3458
1437	1896.0441	29.4551	2.3535
1437.5	1896.7712	31.5774	2.3323
1438	1897.4994	30.5658	2.3588
1438.5	1898.2262	26.0286	2.3706
1439	1898.9544	27.6642	2.3571
1439.5	1899.6811	23.8604	2.3562
1440	1900.4093	30.7286	2.3123
1440.5	1901.136	31.4947	2.3065
1441	1901.8642	30.2828	2.3266
1441.5	1902.591	29.6918	2.325
1442	1903.3192	24.5889	2.356
1442.5	1904.0459	23.5105	2.4625
1443	1904.7741	26.4459	2.3311
1443.5	1905.5009	26.4179	2.1832
1444	1906.2291	24.724	2.1533
1444.5	1906.9558	25.4307	2.1643
1445	1907.684	27.461	2.1863
1445.5	1908.4108	31.6694	2.3053
1446	1909.139	28.7565	2.3301
1446.5	1909.8657	23.9134	2.3647
1447	1910.5926	23.2577	2.368
1447.5	1911.3206	25.3426	2.2518
1448	1912.0474	25.2709	2.3532
1448.5	1912.7756	25.0555	2.3318
1449	1913.5023	25.8816	2.2322
1449.5	1914.2305	24.0748	2.189
1450	1914.9573	25.6123	2.2672
1450.5	1915.6853	30.3199	2.3914
1451	1916.4122	27.8761	2.3597
1451.5	1917.139	25.4189	2.3534
1452	1917.8672	26.9478	2.3653
1452.5	1918.5939	29.3415	2.3443
1453	1919.3221	31.8807	2.3287
1453.5	1920.0488	33.2439	2.3018
1454	1920.7756	33.9708	2.3081
1454.5	1921.5038	34.9499	2.27
1455	1922.2305	26.4775	2.3812
1455.5	1922.9587	22.9845	2.3388
1456	1923.6869	28.1146	2.3205
1456.5	1924.4147	29.8413	2.347
1457	1925.1419	29.9703	2.3157
1457.5	1925.8701	27.3877	2.3418
1458	1926.5985	31.531	2.3359
1458.5	1927.3265	30.8111	2.3151
1459	1928.0561	26.8072	2.3492
1459.5	1928.7843	32.7142	2.3055
1460	1929.5132	26.7833	2.3626
1460.5	1930.2422	32.3313	2.3216
1461	1930.9706	30.4964	2.3614
1461.5	1931.7	27.725	2.331
1462	1932.4294	26.4828	2.3725
1462.5	1933.1588	23.8467	2.3933
1463	1933.8882	23.653	2.3935
1463.5	1934.6172	23.0098	2.4197
1464	1935.3471	22.6509	2.4328
1464.5	1936.0765	23.8967	2.4269
1465	1936.8074	21.311	2.4033
1465.5	1937.5372	22.5439	2.4434
1466	1938.2669	29.3885	2.3905
1466.5	1938.998	24.6912	2.4204
1467	1939.7279	24.7024	2.4141
1467.5	1940.4587	20.9426	2.3607
1468	1941.1897	23.5241	2.3803
1468.5	1941.9195	29.7309	2.3216
1469	1942.6506	33.3797	2.3238
1469.5	1943.3817	33.2612	2.3214
1470	1944.1132	29.1506	2.3481
1470.5	1944.8441	23.6495	2.3873
1471	1945.5765	30.824	2.3328
1471.5	1946.3074	30.6779	2.3492
1472	1947.0387	29.3303	2.3669
1472.5	1947.7706	28.2898	2.3553
1473	1948.5029	28.4992	2.3797
1473.5	1949.2349	25.0026	2.3888
1474	1949.9662	21.5698	2.2424
1474.5	1950.6971	24.8949	2.1769
1475	1951.4282	33.23	2.3163
1475.5	1952.1593	36.4782	2.3127
1476	1952.889	35.7284	2.3005
1476.5	1953.6186	31.5119	2.319
1477	1954.3483	30.5385	2.3467
1477.5	1955.0765	28.7023	2.3539
1478	1955.8059	24.7266	2.3503
1478.5	1956.5338	24.4558	2.335
1479	1957.261	24.7794	2.3395
1479.5	1957.9878	24.3613	2.3084
1480	1958.7145	24.3159	2.3276
1480.5	1959.4413	32.466	2.2974
1481	1960.168	45.3176	2.2245
1481.5	1960.8933	38.3528	2.2502
1482	1961.6186	28.856	2.29
1482.5	1962.3439	27.0888	2.2901
1483	1963.0677	35.1484	2.2963
1483.5	1963.7916	36.3097	2.2997
1484	1964.5154	39.0524	2.2666
1484.5	1965.2388	35.4827	2.2966
1485	1965.9616	32.7574	2.2857
1485.5	1966.6842	33.1959	2.3065
1486	1967.4064	30.3992	2.2797
1486.5	1968.1282	30.2157	2.223
1487	1968.8494	30.0504	2.2237
1487.5	1969.5706	27.7173	2.2862
1488	1970.2905	19.1521	2.255
1488.5	1971.0103	6.0413	2.6439
1489	1971.7302	21.1864	2.2191
1489.5	1972.45	22.789	2.227
1490	1973.1684	21.8723	2.1858
1490.5	1973.8868	24.8726	2.1555
1491	1974.6052	25.2442	2.153
1491.5	1975.3236	24.2491	2.1589
1492	1976.0405	24.7014	2.1304
1492.5	1976.7575	25.6719	2.1313
1493	1977.4744	23.7155	2.1498
1493.5	1978.1914	23.5289	2.1451
1494	1978.9069	23.1286	2.1527
1494.5	1979.6224	23.7068	2.1512
1495	1980.3378	22.996	2.1422
1495.5	1981.0523	23.2029	2.1434
1496	1981.7668	24.7811	2.1281
1496.5	1982.4813	26.777	2.1213
1497	1983.1943	27.9422	2.1309
1497.5	1983.9083	23.8067	2.1347
1498	1984.621	22.781	2.1655
1498.5	1985.3336	22.688	2.1401
1499	1986.0466	22.9501	2.1515
1499.5	1986.7582	22.9919	2.1519
1500	1987.4699	23.3875	2.1448
1500.5	1988.1815	21.4	2.1517
1501	1988.8932	24.9442	2.1437
1501.5	1989.6034	24.4537	2.1386
1502	1990.3136	24.2325	2.1422
1502.5	1991.0239	23.4222	2.13
1503	1991.7327	25.973	2.2524
1503.5	1992.4429	28.7136	2.2376
1504	1993.1517	23.7635	2.1413
1504.5	1993.8605	15.4329	2.3056
1505	1994.568	28.8984	2.3227
1505.5	1995.2767	28.6212	2.3743
1506	1995.9841	29.1404	2.3293
1506.5	1996.6915	29.2698	2.3231
1507	1997.398	26.7494	2.2752
1507.5	1998.1048	28.4632	2.1701
1508	1998.811	27.5344	2.175
1508.5	1999.5168	27.5804	2.1533
1509	2000.2225	27.5999	2.1048
1509.5	2000.9275	25	2.2129
1510	2001.6326	25.2725	2.2296
1510.5	2002.3376	25.0619	2.1875
1511	2003.0413	27.1197	2.1695
1511.5	2003.7449	28.2031	2.1431
1512	2004.4486	24.5624	2.169
1512.5	2005.1522	26.228	2.1206
1513	2005.8545	24.6551	2.1069
1513.5	2006.5581	27.9044	2.0833
1514	2007.2604	28.3166	2.0841
1514.5	2007.964	26.1083	2.0954
1515	2008.6663	26.7889	2.0977
1515.5	2009.3699	27.0739	2.0906
1516	2010.075	28.023	2.092
1516.5	2010.7787	27.5866	2.0855
1517	2011.4837	25.7988	2.102
1517.5	2012.1886	25.5273	2.1046
1518	2012.8938	31.1396	2.2282
1518.5	2013.5991	34.6648	2.3368
1519	2014.3053	30.0362	2.3211
1519.5	2015.0118	28.7007	2.2052
1520	2015.7185	27.404	2.2172
1520.5	2016.4259	27.3786	2.2097
1521	2017.1332	17.0137	2.5456
1521.5	2017.8406	22.8921	2.2125
1522	2018.5483	29.0447	2.1362
1522.5	2019.2568	29.2807	2.1053
1523	2019.9656	27.1441	2.0891
1523.5	2020.6744	28.991	2.086
1524	2021.3847	29.9135	2.1032
1524.5	2022.0935	30.2729	2.1733
1525	2022.8037	28.685	2.1202
1525.5	2023.5139	27.395	2.1315
1526	2024.2256	28.1865	2.1364
1526.5	2024.9358	26.1904	2.1268
1527	2025.6474	26.6285	2.2009
1527.5	2026.3595	28.5325	2.1831
1528	2027.0722	23.8715	2.2119
1528.5	2027.7838	24.6892	2.1759
1529	2028.4969	28.0606	2.1216
1529.5	2029.2101	27.8619	2.0969
1530	2029.9241	28.0311	2.1401
1530.5	2030.6382	27.3249	2.1095
1531	2031.3523	29.5487	2.118
1531.5	2032.0665	29.2835	2.1335
1532	2032.7819	28.1477	2.0867
1532.5	2033.4974	27.5878	2.1103
1533	2034.2129	29.0234	2.206
1533.5	2034.9287	26.8738	2.1321
1534	2035.6454	30.6704	2.2669
1534.5	2036.3624	33.8437	2.2668
1535	2037.0822	32.4246	2.2599
1535.5	2037.8006	33.4992	2.2886
1536	2038.5212	30.0059	2.2967
1536.5	2039.2422	27.4724	2.3234
1537	2039.9644	20.244	2.4254
1537.5	2040.6871	24.3442	2.1376
1538	2041.4112	23.4912	2.1237
1538.5	2042.136	25.8548	2.1225
1539	2042.8628	25.0679	2.1143
1539.5	2043.5895	25.956	2.1019
1540	2044.3163	27.1527	2.1248
1540.5	2045.0456	26.7933	2.1291
1541	2045.7756	26.7946	2.1266
1541.5	2046.5059	25.4568	2.1033
1542	2047.2378	27.012	2.1107
1542.5	2047.9706	25.4017	2.0997
1543	2048.7044	24.5853	2.0839
1543.5	2049.4382	27.073	2.0785
1544	2050.1735	25.5448	2.1026
1544.5	2050.9103	26.4246	2.1424
1545	2051.6485	22.9377	2.2162
1545.5	2052.3868	21.9922	2.145
1546	2053.1271	22.0188	2.2276
1546.5	2053.8676	22.5507	2.181
1547	2054.6092	21.5757	2.1659
1547.5	2055.3518	24.3206	2.1641
1548	2056.0958	24.9498	2.3725
1548.5	2056.8401	33.3996	2.2549
1549	2057.5869	29.2339	2.3018
1549.5	2058.3339	29.6148	2.3082
1550	2059.0824	34.1622	2.2684
1550.5	2059.831	30.8909	2.3057
1551	2060.581	29.6359	2.3122
1551.5	2061.3325	33.7893	2.2566
1552	2062.084	27.6311	2.3316
1552.5	2062.8386	23.7831	2.3258
1553	2063.5931	28.3652	2.3456
1553.5	2064.3479	32.8613	2.2897
1554	2065.104	33.3014	2.2862
1554.5	2065.8601	31.5899	2.3042
1555	2066.6177	29.5072	2.3087
1555.5	2067.3753	29.5925	2.3298
1556	2068.1329	30.6834	2.3406
1556.5	2068.8921	28.3804	2.3044
1557	2069.6512	28.4576	2.2871
1557.5	2070.4119	34.9375	2.2528
1558	2071.1726	36.1625	2.2532
1558.5	2071.9332	35.1685	2.2909
1559	2072.6954	38.265	2.2976
1559.5	2073.4576	39.3468	2.2806
1560	2074.2198	37.5287	2.2981
1560.5	2074.9835	30.7821	2.3317
1561	2075.7473	31.1927	2.3341
1561.5	2076.5125	34.624	2.266
1562	2077.2772	32.1703	2.2591
1562.5	2078.043	31.1404	2.2693
1563	2078.8096	31.1554	2.2628
1563.5	2079.5765	33.0916	2.254
1564	2080.3435	30.3985	2.1825
1564.5	2081.112	27.5435	2.1465
1565	2081.8806	26.9164	2.1556
1565.5	2082.6506	28.4936	2.222
1566	2083.4207	27.9368	2.1068
1566.5	2084.1907	26.2686	2.1385
1567	2084.9623	26.752	2.1438
1567.5	2085.734	31.051	2.2667
1568	2086.5071	34.0415	2.299
1568.5	2087.2802	30.4889	2.2687
1569	2088.0534	25.1396	2.1828
1569.5	2088.8281	26.0538	2.1817
1570	2089.6028	25.6873	2.2221
1570.5	2090.3781	33.5021	2.2492
1571	2091.1547	33.5748	2.264
1571.5	2091.9312	30.7556	2.3538
1572	2092.7078	32.6856	2.3125
1572.5	2093.4855	30.94	2.329
1573	2094.2617	32.363	2.2675
1573.5	2095.0375	33.7305	2.3073
1574	2095.8127	32.29	2.3601
1574.5	2096.5889	30.019	2.3621
1575	2097.3636	24.9716	2.4376
1575.5	2098.1383	23.5983	2.412
1576	2098.913	28.0132	2.3811
1576.5	2099.6875	25.8482	2.3613
1577	2100.4608	24.5101	2.3482
1577.5	2101.234	25.4634	2.2964
1578	2102.0071	25.7465	2.2432
1578.5	2102.7802	25.8261	2.1304
1579	2103.5519	25.057	2.0961
1579.5	2104.325	24.227	2.078
1580	2105.0966	25.4309	2.1191
1580.5	2105.8682	24.2653	2.1723
1581	2106.639	25.1985	2.231
1581.5	2107.4099	25.4467	2.4173
1582	2108.1799	26.838	2.1833
1582.5	2108.95	24.708	2.127
1583	2109.7201	24.8969	2.2109
1583.5	2110.4901	30.2644	2.3352
1584	2111.2586	29.5805	2.3416
1584.5	2112.0277	35.5278	2.3256
1585	2112.796	29.3647	2.3991
1585.5	2113.5643	30.1459	2.3284
1586	2114.3326	27.3062	2.2853
1586.5	2115.0997	26.619	2.2086
1587	2115.8677	27.7514	2.1856
1587.5	2116.6345	28.1132	2.1506
1588	2117.4012	29.1956	2.1387
1588.5	2118.1676	27.121	2.1589
1589	2118.9332	26.657	2.1011
1589.5	2119.6985	28.1834	2.1089
1590	2120.4639	26.8527	2.0748
1590.5	2121.229	26.2205	2.1149
1591	2121.9942	22.1255	2.2441
1591.5	2122.7579	26.5083	2.2064
1592	2123.5216	28.4578	2.1253
1592.5	2124.2854	25.5692	2.1356
1593	2125.0476	28.3808	2.0814
1593.5	2125.8113	25.4682	2.0859
1594	2126.5735	26.5588	2.091
1594.5	2127.3341	26.3055	2.091
1595	2128.0963	26.741	2.0892
1595.5	2128.857	28.0528	2.1558
1596	2129.6177	27.552	2.1509
1596.5	2130.3784	29.5796	2.284
1597	2131.1375	28.2725	2.342
1597.5	2131.8966	31.2111	2.2742
1598	2132.6558	26.462	2.2385
1598.5	2133.4149	26.082	2.1734
1599	2134.1729	25.0004	2.1341
1599.5	2134.9304	25.053	2.1158
1600	2135.688	25.9168	2.1178
1600.5	2136.4455	25.8553	2.0982
1601	2137.2015	26.2022	2.102
1601.5	2137.9576	25.1401	2.0911
1602	2138.7137	26.7233	2.0839
1602.5	2139.4696	26.9005	2.0977
1603	2140.2244	27.8759	2.0914
1603.5	2140.9801	26.4298	2.0798
1604	2141.7335	24.6668	2.0745
1604.5	2142.4877	23.3571	2.1303
1605	2143.2422	25.8534	2.079
1605.5	2143.9952	27.2709	2.0773
1606	2144.7476	27.0782	2.0714
1606.5	2145.4997	25.9285	2.1783
1607	2146.2521	25.9865	2.1589
1607.5	2147.0042	26.4867	2.1419
1608	2147.7551	29.2965	2.205
1608.5	2148.5057	33.7473	2.2927
1609	2149.2565	33.6021	2.287
1609.5	2150.0065	29.3416	2.2831
1610	2150.7565	27.122	2.3271
1610.5	2151.5057	32.5776	2.2871
1611	2152.2551	31.6132	2.2659
1611.5	2153.0042	26.3412	2.2698
1612	2153.7527	26.4019	2.2296
1612.5	2154.5006	26.5539	2.195
1613	2155.2491	29.1275	2.1573
1613.5	2155.9961	27.6465	2.1292
1614	2156.7437	27.4541	2.1046
1614.5	2157.4902	28.0405	2.1019
1615	2158.2372	28.2894	2.0881
1615.5	2158.9831	26.5562	2.1059
1616	2159.7298	27.0617	2.0832
1616.5	2160.4753	27.0494	2.096
1617	2161.2208	26.7788	2.0658
1617.5	2161.9651	24.7783	2.1957
1618	2162.7104	25.7254	2.1096
1618.5	2163.4545	27.8813	2.278
1619	2164.1985	29.3358	2.298
1619.5	2164.9426	30.1894	2.319
1620	2165.6866	35.8025	2.2911
1620.5	2166.4292	33.5955	2.277
1621	2167.1717	35.7865	2.243
1621.5	2167.9143	32.6983	2.2907
1622	2168.6568	33.0947	2.3093
1622.5	2169.3985	33.9436	2.2942
1623	2170.1405	29.6427	2.3074
1623.5	2170.8815	31.1427	2.3033
1624	2171.6226	35.7424	2.2904
1624.5	2172.3632	32.2529	2.3097
1625	2173.1033	29.0015	2.3517
1625.5	2173.8441	34.4554	2.2729
1626	2174.5838	35.7562	2.2733
1626.5	2175.3235	30.4564	2.321
1627	2176.0618	28.1524	2.3763
1627.5	2176.8012	28.5921	2.341
1628	2177.5397	26.6216	2.3472
1628.5	2178.2774	28.836	2.3454
1629	2179.0155	32.8862	2.2965
1629.5	2179.7536	30.2787	2.2454
1630	2180.4912	29.9388	2.304
1630.5	2181.2294	32.9061	2.3507
1631	2181.9676	30.8559	2.3507
1631.5	2182.7045	29.7649	2.2815
1632	2183.4426	29.1176	2.1134
1632.5	2184.1807	26.8487	2.0873
1633	2184.9176	26.2988	2.0747
1633.5	2185.6559	27.5699	2.0784
1634	2186.3926	27.3199	2.0865
1634.5	2187.1309	26.274	2.1062
1635	2187.8682	27.4491	2.1183
1635.5	2188.6059	27.1957	2.135
1636	2189.3426	28.4455	2.1101
1636.5	2190.0809	28.0863	2.1119
1637	2190.8176	27.3256	2.0874
1637.5	2191.5544	27.0586	2.1045
1638	2192.2926	28.3083	2.0878
1638.5	2193.0294	29.0772	2.0994
1639	2193.767	23.0398	2.2739
1639.5	2194.5044	19.9875	2.1633
1640	2195.2412	28.4092	2.1025
1640.5	2195.9779	30.6534	2.3176
1641	2196.7147	30.0706	2.3269
1641.5	2197.4515	29.411	2.3341
1642	2198.1896	31.4896	2.3629
1642.5	2198.9262	29.3151	2.3605
1643	2199.6632	26.5017	2.2329
1643.5	2200.4	28.9868	2.1656
1644	2201.1368	28.0929	2.1405
1644.5	2201.8735	27.4244	2.1747
1645	2202.6103	29.5182	2.1261
1645.5	2203.3471	28.0978	2.0733
1646	2204.0838	27.2226	2.1148
1646.5	2204.8191	25.6528	2.2563
1647	2205.5559	28.5746	2.2288
1647.5	2206.2926	27.5874	2.1596
1648	2207.0294	27.6013	2.1818
1648.5	2207.7662	27.5796	2.17
1649	2208.5015	26.5336	2.1839
1649.5	2209.2382	31.1658	2.1631
1650	2209.9735	26.2906	2.1408
1650.5	2210.7088	26.6545	2.1076
1651	2211.4441	28.5112	2.113
1651.5	2212.1779	27.8416	2.1187
1652	2212.9132	28.9366	2.1428
1652.5	2213.6471	26.6526	2.133
1653	2214.3809	27.3222	2.1466
1653.5	2215.1147	29.4754	2.2172
1654	2215.8485	26.7093	2.1787
1654.5	2216.5823	26.5225	2.1435
1655	2217.3147	25.8188	2.1102
1655.5	2218.0471	26.8355	2.191
1656	2218.7799	28.2057	2.2758
